STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HIC,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,High income,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,11.918063849727025,11.792861821232362,11.809395448813092,11.822104521462684,11.831857331106447,13.633207213706315,13.42893770718986,13.424275672831529,13.418067775103225,13.410974796296118,17.26397922732094,17.077066569956564,17.065953803328544,17.05499246802508,17.044618001724228,20.15734306253256,21.16282760337515,22.298827690529375,23.443508347469187,24.336448733549073,25.445135428390756,27.21867050261376,28.072006598498774,29.04731500218712,29.996693281331027,30.992252316368468,31.931662907198447,33.09460959766915,34.38330851860717,35.74686240850932,37.24939574568904,38.43911424273038,39.52658288811946,40.64079527295589,41.91850006769646,43.38199625074951,44.874755271405355,46.564406140436255,47.39071457143472,49.23028511343625,50.0403947935557,49.920448335701565,49.75395308705215,48.92509209349735,48.2489016339589,47.508394141049045,46.635812111393065,44.81623177190947,44.46275447173003,45.853527051529426,45.05849288439274,44.02661194348537,42.80212365213069,41.905050397197435,41.189621192370986,39.4,38.3,37.3,35.9,34.4,33.4,32.7,31.5,30.2,29.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TEA,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,East Asia & Pacific (IDA & IBRD),Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,0.2239364028184338,0.23235138662303187,0.24609101050837387,0.25969039466327826,0.27647124193824674,0.3014519736271728,0.317733860387741,0.32792734065027,0.3480332970824285,0.37915214234503564,0.417174164385915,0.46140761666869384,0.49691288658779953,0.5620707846670823,0.6358485661332551,0.7368103909831305,0.8725440498160993,1.10036802354609,1.5157961839215695,2.21071827378438,3.1296816129965537,4.086324344827604,5.063424719780049,6.089088268140314,7.315786123687747,9.362284073375054,11.345842792761166,13.207550233134818,15.76761737772478,18.71949390635227,21.20758666131025,21.56020454975986,21.658627829399,20.95313745307682,19.756029457060507,18.71925089210618,17.771403338759445,17.206830951678693,15.9678671612649,14.729056028170525,12.9,11.6,11.2,10.8,10.7,10.2,10.1,9.9,9.9,9.3
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GIB,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Gibraltar,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,8.981761525,8.36892,8.36892,8.36892,8.36892,,8.36892,8.36892,8.36892,8.36892,13.49072513,12.5848,12.5848,12.5848,12.5848,,,,,,,,,22.52642523,24.31568709,27.24768083,28.06426717,30.06508206,32.78928571,35.08017914,39.5,42.9,47.7,50.5,55.6,60.3,63.7,67.6,73.7,79.1,85.0,88.6,88.2,88.4,88.3,85.7,81.1,80.0,78.9,77.9,76.8,75.8,72.1,,71.3,,50.6,57.7,50.7,47.8,47.1,46.6,45.6,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TZA,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Tanzania,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.080956276,0.0808782,0.0808782,0.0808782,0.0808782,0.087966204,0.0879342,0.0879342,0.0879342,0.0879342,0.109977888,0.11065,0.11065,0.11065,0.11065,0.166561745,0.170830443,0.182054879,0.193700168,0.204736859,0.206087174,0.204635982,0.204912975,0.20777284,0.217361108,0.230681724,0.233490694,0.244483113,0.265889588,0.276771078,0.28,0.285,0.296,0.3,0.3,0.297,0.3,0.333,0.376,0.449,0.507,0.505,0.447,0.396,0.389,0.394,0.377,0.394,0.291,0.396,0.39,0.35,0.372,0.338,0.3,0.275,0.241,0.228,0.216,0.129,0.119,0.114,0.131,0.114,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAN,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Panama,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,5.928304467,6.302914405,6.474238204,6.830939368,7.109972603,7.148201096,7.32160352,7.65011504,7.861911204,8.388359725,8.410010814,8.381949815,8.8,9.15,9.48,10.0,10.8,11.2,11.7,12.9,14.5,15.7,14.3,12.4,12.4,12.0,13.1,14.2,14.5,14.4,15.0,15.0,14.9,15.2,15.2,15.1,15.1,15.7,16.2,16.2,17.5,15.3,18.8,20.2,19.2,18.2,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TGO,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Togo,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.070487057,0.073647,0.073647,0.073647,0.073647,,0.073647,0.073647,0.073647,0.073647,0.13652604,0.141809,0.141809,0.141809,0.141809,,0.186794341,0.22047984,0.207915646,0.206428996,0.203762363,0.209168841,0.245589071,0.253819202,0.258365396,0.251460509,0.245829905,0.260231029,0.262630631,0.262218369,0.263,0.261,0.362,0.411,0.507,0.492,0.525,0.532,0.646,0.763,0.832,0.917,0.945,1.1,1.16,1.08,1.37,1.61,2.21,2.73,0.891,0.871,0.867,0.858,0.713,0.688,0.43,0.448,0.456,0.515,0.536,0.614,0.722,0.715,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRA,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,France,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4.804492814,4.80307,4.80307,4.80307,4.80307,6.363039448,6.28761,6.28761,6.28761,6.28761,8.447539729,8.40755,8.40755,8.40755,8.40755,13.5347873,16.02725134,19.00787149,22.58567035,26.12636811,29.59759153,32.84721929,35.85811292,38.36066569,40.26965331,41.79160866,43.18293058,44.57749931,46.19316628,47.96595503,49.3,50.8,52.3,53.5,54.7,55.7,56.4,57.5,58.0,57.4,57.1,56.9,56.6,55.8,55.1,54.7,55.0,55.7,55.9,64.9,64.1,63.3,62.0,60.7,60.0,60.0,59.9,59.3,58.2,57.5,57.3,57.6,57.1,56.0,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAS,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,South Asia,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.08415599634238206,0.0835289881680814,0.08356195324095383,0.0835957513595029,0.0836311674489749,0.1320930518712087,0.13247461634701913,0.13250936586076417,0.13254283590848281,0.13257192255928366,0.17235550201378555,0.1737982074080492,0.17386616533137259,0.1739492064155931,0.17402463275178692,0.22383108949973574,0.24035115111589805,0.25128906605202583,0.26572231190824863,0.28006533306805226,0.2917747311886949,0.30626887606748715,0.31936759823138555,0.338800717172239,0.3613396269625557,0.38456669183379855,0.4150778804253403,0.44310087230276984,0.4747358034130115,0.5165912186882057,0.5571741184443431,0.6331364833688404,0.7143540204065544,0.8262306075919587,0.9781565353784843,1.1570729469292604,1.3585851008551761,1.6034850627556898,1.8818526258430586,2.232349540205162,2.6356937911274176,3.036441054350852,3.212807686370872,3.2356700253053168,3.552068865419237,3.8413927278979267,3.2265469769042747,3.1178528985938305,3.0251284731324324,2.9790601002824935,2.8268606807944723,2.614621353879197,2.4688483554981993,2.319527079669879,2.084771109141204,1.9,1.8,1.7,1.6,1.5,1.5,1.7,1.9,2.0,2.5
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LSO,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Lesotho,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.054212442,0.0477743,0.0477743,0.0477743,0.0477743,0.139499198,0.130109,0.130109,0.130109,0.130109,0.127017378,0.126345,0.126345,0.126345,0.126345,0.157624694,0.155195714,0.155975387,0.194559398,0.225360632,0.244801346,0.308808077,0.32719721,0.33979577,0.343679744,0.455125481,0.538079146,0.60596643,0.660770718,0.691984345,0.683,0.666,0.607,0.769,0.815,0.912,0.81,1.03,1.05,1.08,1.11,1.07,1.43,1.77,1.89,2.46,2.73,2.44,2.09,2.02,1.93,1.92,2.5,2.45,2.39,1.93,1.93,0.493,0.381,0.586,0.518,0.423,0.295,0.318,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LDC,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Least developed countries: UN classification,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,0.11915599784308623,0.11572815231786825,0.11598673381200672,0.11627280386518683,0.11655859712808653,0.1367440952426673,0.14204416131363123,0.1470849618261183,0.15340711093762266,0.15960864430605726,0.17589525290006666,0.18087320940232265,0.18653672110175204,0.19367592433010608,0.2009266867656571,0.21441312440206559,0.22667694654333534,0.23293169115233203,0.2400896010354064,0.2486002248348367,0.267763961343923,0.27660445471667533,0.2806613522543725,0.2887872066143771,0.3024323656006781,0.3186219689391304,0.3442235799817553,0.37353273485980465,0.41582802139045627,0.46403036542028553,0.5260458808639988,0.5818410608127081,0.6606352969186005,0.7595177219474931,0.8429828431790772,0.8640545844234034,0.9187160329443015,0.9295899774411854,0.963775033583443,0.9507093102662995,0.9961501267563632,0.9476981809058538,0.9648659314125377,0.9344670770615976,0.9380193175794364,0.8551854262326117,0.8831075457425626,0.8102188947364527,0.7333246564892836,0.8443433192945672,0.8,0.6,0.6,0.6,0.5
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUR,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Türkiye,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.654393264,0.655314,0.655314,0.655314,0.655314,0.775664061,0.78572,0.78572,0.78572,0.78572,1.060710464,1.08093,1.08093,1.08093,1.08093,1.715461091,1.900958142,2.05712095,2.333394479,2.528828033,2.603325554,2.893516427,3.268720988,3.558056986,4.034958577,4.57113012,5.5344484,7.213387387,9.39421787,10.99613783,12.2,14.3,16.2,18.5,20.3,21.5,23.1,24.8,26.4,27.7,28.1,28.5,28.2,27.9,27.9,27.4,26.9,25.7,24.5,22.8,22.1,20.5,18.4,17.7,16.1,14.4,13.6,13.6,13.8,13.5,14.5,14.2,12.9,11.4,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IBD,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,IBRD only,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,1.1212837068112107,1.204480790334427,1.314685164275576,1.412598299274171,1.52991629793906,1.628853299665853,1.7398348109131412,1.8127441492236769,1.9086512605805326,2.0201681723763856,2.14615569763775,2.273190602788982,2.408273879999607,2.580668766414915,2.746915094573,2.943092622667371,3.177794287747982,3.4763661485455053,3.873178964669437,4.4229779942739,5.072752982461817,5.808242479527418,6.615649581178279,7.436847689204597,8.433200190998408,9.803711934577654,11.141826431765926,12.218079801528685,13.512026363868724,15.116772063381836,16.344236836180247,16.464137679182937,16.551642670877293,16.250660966634452,15.587825832585567,14.976063139624392,14.418159944633715,13.992067592010718,13.245926753196725,12.448453212426536,11.4,10.7,10.3,9.9,9.5,9.1,9.0,8.9,8.9,8.6
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWE,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Sweden,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,27.88374854,27.9223,27.9223,27.9223,27.9223,37.73973175,37.7888,37.7888,37.7888,37.7888,44.88208456,44.7304,44.7304,44.7304,44.7304,51.17693577,52.81923901,54.38437253,55.48647084,56.38838992,57.99011088,58.78748655,59.53800408,60.04460505,61.25210093,62.4857135,63.87462551,64.95027136,66.14205698,67.20766722,68.3,69.1,68.4,67.8,68.0,68.1,68.2,70.7,72.2,68.8,68.3,66.9,65.5,64.5,63.2,62.4,61.1,60.1,57.9,55.3,50.5,47.4,43.8,40.9,39.0,36.3,31.3,26.0,21.3,17.0,14.3,12.1,10.5,8.51,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NER,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Niger,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.021673051,0.022368,0.022368,0.022368,0.022368,,0.022368,0.022368,0.022368,0.022368,0.047112153,0.0487735,0.0487735,0.0487735,0.0487735,0.063676422,0.069233682,0.086807047,0.089495454,0.09353362,0.095088801,0.099901638,0.106619812,0.110025617,0.113194323,0.113264227,0.112035532,0.11130621,0.110514755,0.112234054,0.112,0.115,0.116,0.115,0.133,0.141,0.153,0.158,0.169,0.17,0.174,0.182,0.181,0.18,0.181,0.174,0.21,0.282,0.421,0.479,0.504,0.497,0.564,0.543,0.548,0.552,0.778,0.533,,0.253,0.245,0.237,0.249,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDX,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,IDA only,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,0.16414849091766676,0.15994666854689674,0.1604876316173036,0.1610704279351688,0.16164155425066967,0.2372536029714855,0.24598537293095873,0.2555255082044362,0.2751413857739711,0.2901337247283283,0.33090685981670137,0.3512540334083894,0.35036128884875417,0.36706086388166237,0.38803038402342827,0.4080607377521512,0.42595457509699547,0.4310245461166851,0.44285536839041995,0.45572233127104017,0.4799182023217798,0.4933222419991096,0.5061946624812769,0.5311695346209665,0.5635556943058372,0.6290229383375738,0.6949514796667156,0.7531595082367976,0.8467760385538271,0.9323977280226323,1.0205968483271286,1.0974745126041547,1.2114644879444807,1.334850989687785,1.4709706850437843,1.5660319302188308,1.7384245773504954,1.8880490936980312,1.9871232485643646,1.9207475543168053,1.966014570497728,1.9289888228738947,1.8982617187588313,1.7963662979109343,1.6837429323553896,1.6,1.5,1.4,1.4,1.4,1.3,1.1,1.1,1.0,0.9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSD,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,South Sudan,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0246,0.0214,0.00139,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JAM,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Jamaica,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.213640856,1.22393,1.22393,1.22393,1.22393,1.505457714,1.49729,1.49729,1.49729,1.49729,1.882640495,1.86603,1.86603,1.86603,1.86603,2.481161643,2.508024199,2.603500077,2.571515776,2.512889564,2.462414764,2.594042343,2.750174349,2.875918921,2.954865871,3.34541869,3.511508197,3.497621183,3.617240656,3.753784184,4.42,5.48,6.9,8.51,10.1,11.6,14.2,16.3,18.0,18.8,18.9,19.5,16.5,17.3,15.8,11.9,12.7,13.6,11.6,11.1,9.57,9.78,9.13,8.99,9.11,9.02,11.0,10.5,12.9,14.1,15.4,16.7,15.7,16.2,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,"Venezuela, RB",Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.532437973,1.53528,1.53528,1.53528,1.53528,1.837298354,1.83651,1.83651,1.83651,1.83651,2.456964808,2.44814,2.44814,2.44814,2.44814,3.802256263,4.260616454,4.418109235,4.578041625,4.740162034,5.259544034,5.497605705,5.94859745,6.185087751,6.469237669,6.973323762,7.400377764,7.647767935,7.753783489,7.601280437,7.5,7.87,8.81,9.8,10.7,11.1,11.8,12.1,11.0,10.6,10.3,10.8,11.2,11.4,12.7,13.6,15.5,18.8,22.9,24.1,24.6,25.1,25.9,26.0,25.8,25.4,24.9,19.4,18.6,18.5,18.5,11.4,9.51,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLV,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,El Salvador,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,0.383707406,0.381094,0.381094,0.381094,0.381094,0.793017029,0.781363,0.781363,0.781363,0.781363,1.17986112,1.319929252,1.456527357,1.476168762,1.513521195,1.526571793,1.597872493,1.730536116,1.715426212,1.803702423,1.855659406,1.833149996,1.936118566,2.043771903,2.274160117,2.31,2.37,2.95,3.07,4.13,4.94,5.6,6.17,6.57,8.38,10.5,10.9,11.2,12.5,14.8,16.2,17.3,18.0,17.9,18.2,16.5,16.9,17.3,15.6,15.5,15.3,15.2,14.9,14.8,14.4,14.3,13.7,13.7,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRT,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Portugal,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.077369367,1.08198,1.08198,1.08198,1.08198,4.595974511,4.61507,4.61507,4.61507,4.61507,6.241627927,6.26493,6.26493,6.26493,6.26493,8.454033313,8.795115989,9.136877832,9.441008885,9.700410213,10.11184996,10.72670795,11.60395597,12.55961868,13.28080239,14.00852825,15.08934645,16.52966347,18.4494643,21.8456228,23.8,27.0,30.3,32.7,34.7,36.3,38.0,39.6,40.5,41.4,42.0,42.4,41.8,41.0,40.4,40.3,40.3,39.9,39.4,40.9,42.4,43.0,43.4,43.3,44.1,45.2,46.3,46.8,49.1,49.2,50.3,51.2,52.2,52.8,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KAZ,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Kazakhstan,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,3.57171572,3.943902121,4.134818718,4.29081797,4.441962359,4.656836978,4.844752775,5.139741696,5.448306143,5.666102661,5.899659217,6.108367202,6.369963611,6.81009629,7.336345487,7.77,8.25,8.6,11.4,11.7,11.7,11.7,11.3,11.3,11.4,11.8,12.5,13.3,14.2,16.1,17.0,18.2,19.9,21.1,23.2,24.1,25.0,25.2,25.0,24.4,22.9,21.4,19.8,16.9,16.0,15.9,15.1,14.1,12.7,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GEO,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Georgia,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,4.426274365,4.894974819,5.157909396,5.318048867,5.771111459,6.218610591,6.561308773,6.897162163,7.225098318,7.547474558,7.866837664,8.181979117,8.494319147,8.89885724,9.36556213,9.91,10.4,10.8,11.0,10.4,11.3,11.8,13.1,13.7,15.1,11.8,13.5,15.5,16.3,16.8,14.2,13.8,14.0,15.7,15.8,28.5,34.6,33.2,31.5,28.9,25.1,22.2,18.8,15.9,13.7,10.2,9.11,8.33,7.3,
